"year","state","candidate","last","xx","office","party","vote","incumbent","win","postal","class","votesmartid","fecid","fecid.note","slug","serious","day_in","day_out","city council","state rep","mayor","state senate","state ag","lt gov","us rep","gov","us senate"
1998,"New York","Joel Kovel","Kovel","1998NYKovel","ny-senate-class-iii-1998","Green",14735,"0",0,"NY","iii","23205","S8NY00116","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Connecticut","William Kozak","Kozak","1998CTKozak","ct-senate-class-iii-1998","Concerned Citizens",12261,"0",0,"CT","iii","17073","S8CT00089","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"New York","Corinne E. Kurtz","Kurtz","1998NYKurtz","ny-senate-class-iii-1998","Marijuana Reform",34281,"0",0,"NY","iii","23015","S8NY00124","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Colorado","Dottie Lamm","Lamm","1998COLamm","co-senate-class-iii-1998","Democrat",464754,"0",0,"CO","iii","16964","S8CO00107","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Vermont","Patrick J. Leahy","Leahy","1998VTLeahy","vt-senate-class-iii-1998","Democrat",154567,"1",1,"VT","iii","53353","S4VT00017","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
1998,"Utah","Scott Leckman","Leckman","1998UTLeckman","ut-senate-class-iii-1998","Democrat",163172,"0",0,"UT","iii","25729","S8UT00051","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Vermont","Jerry Levy","Levy","1998VTLevy","vt-senate-class-iii-1998","Liberty Union",1238,"0",0,"VT","iii","22233","S2VT00052","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Oregon","John Lim","Lim","1998ORLim","or-senate-class-iii-1998","Republican",377739,"0",0,"OR","iii","2971","S8OR00116","","",NA,NA,NA,0,0,0,1,0,0,0,1,0
1998,"Arkansas","Blanche Lambert Lincoln","Lincoln","1998ARLincoln","ar-senate-class-iii-1998","Democrat",385878,"0",1,"AR","iii","26723","S8AR00112","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
1998,"Pennsylvania","Bill Lloyd","Lloyd","1998PALloyd","pa-senate-class-iii-1998","Democrat",1028839,"0",0,"PA","iii","9177","S8PA00114","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
1998,"Georgia","Bertil Armin Loftman","Loftman","1998GALoftman","ga-senate-class-iii-1998","Libertarian",43467,"0",0,"GA","iii","17630","S8GA00107","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Hawaii","Lloyd (Jeff) Mallan","Mallan","1998HIMallan","hi-senate-class-iii-1998","Libertarian",11908,"0",0,"HI","iii","1189","S8HI00152","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Iowa","Susan Marcus","Marcus","1998IAMarcus","ia-senate-class-iii-1998","Natural Law",7561,"0",0,"IA","iii","17968","#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Arizona","John McCain","McCain","1998AZMcCain","az-senate-class-iii-1998","Republican",696577,"1",1,"AZ","iii","53270","S6AZ00019","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
1998,"North Dakota","Harley McLain","McLain","1998NDMcLain","nd-senate-class-iii-1998","Reform",3598,"0",0,"ND","iii","21255","S8ND00088","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"New York","William P. McMillen","McMillen","1998NYMcMillen","ny-senate-class-iii-1998","Libertarian",8223,"0",0,"NY","iii","22985","S8NY00066","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Vermont","Bob (Dr. Bob) Melamede","Melamede","1998VTMelamede","vt-senate-class-iii-1998","Vermont Grassroots",2459,"0",0,"VT","iii",NA,"S4VT00074","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Louisiana","Sam Houston Melton, Jr.","Melton","1998LAMelton","la-senate-class-iii-1998","Democrat",9893,"0",0,"LA","iii","18855","S6LA00276","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Maryland","Barbara A. Mikulski","Mikulski","1998MDMikulski","md-senate-class-iii-1998","Democrat",1062810,"1",1,"MD","iii","53304","S6MD00140","","",NA,NA,NA,1,0,0,0,0,0,1,0,1
1998,"Missouri","Tamara A. Millay","Millay","1998MOMillay","mo-senate-class-iii-1998","Libertarian",31876,"0",0,"MO","iii","20534","S8MO00095","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Oregon","Miscellaneous ","Miscellaneous","1998ORMiscellaneous","or-senate-class-iii-1998","",1413,"0",0,"OR","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Connecticut","Wildey J. Moore","Moore","1998CTMoore","ct-senate-class-iii-1998","Libertarian",5196,"0",0,"CT","iii",NA,"S4CT00070","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Oklahoma","Mike Morris","Morris","1998OKMorris","ok-senate-class-iii-1998","Independent",15516,"0",0,"OK","iii","23596","S8OK00209","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Illinois","Carol Moseley-Braun","Moseley-Braun","1998ILMoseley-Braun","il-senate-class-iii-1998","Democrat",1610496,"1",0,"IL","iii","53289","S2IL00028","","",NA,NA,NA,0,1,0,0,0,0,0,0,1
1998,"Oregon","Karyn Moskowitz","Moskowitz","1998ORMoskowitz","or-senate-class-iii-1998","Pacific",22024,"0",0,"OR","iii","23634","S8OR00165","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Alaska","Frank H. Murkowski","Murkowski","1998AKMurkowski","ak-senate-class-iii-1998","Republican",165227,"1",1,"AK","iii","53267","S0AK00063","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
1998,"Washington","Patty Murray","Murray","1998WAMurray","wa-senate-class-iii-1998","Democrat",1103184,"1",1,"WA","iii","53358","S2WA00189","","",NA,NA,NA,0,0,0,1,0,0,0,0,1
1998,"North Dakota","Donna Nalewaja","Nalewaja","1998NDNalewaja","nd-senate-class-iii-1998","Republican",75013,"0",0,"ND","iii","7667","S8ND00062","","",NA,NA,NA,0,1,0,1,0,0,0,0,0
1998,"Vermont","Barry M. Nelson","Nelson","1998VTNelson","vt-senate-class-iii-1998","Independent",2893,"0",0,"VT","iii",NA,"S8VT00083","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Wisconsin","Mark W. Neumann","Neumann","1998WINeumann","wi-senate-class-iii-1998","Republican",852272,"0",0,"WI","iii","22220","S8WI00158","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
1998,"Missouri","James F. Newport","Newport","1998MONewport","mo-senate-class-iii-1998","Reform",8780,"0",0,"MO","iii","26626","S8MO00103","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Oklahoma","Don Nickles","Nickles","1998OKNickles","ok-senate-class-iii-1998","Republican",570682,"1",1,"OK","iii","53336","S0OK00107","","",NA,NA,NA,0,0,0,1,0,0,0,0,1
1998,"Missouri","Jeremiah W. (Jay) Nixon","Nixon","1998MONixon","mo-senate-class-iii-1998","Democrat",690208,"0",0,"MO","iii","2119","S8MO00012","","",NA,NA,NA,0,0,0,1,1,0,0,0,0
1998,"Iowa","David Osterberg","Osterberg","1998IAOsterberg","ia-senate-class-iii-1998","Democrat",289049,"0",0,"IA","iii","17919","S8IA00070","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Kansas","Tom Oyler","Oyler","1998KSOyler","ks-senate-class-iii-1998","Libertarian",11545,"0",0,"KS","iii","18554","S6KS00114","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Arizona","Bob Park","Park","1998AZPark","az-senate-class-iii-1998","Reform",18288,"0",0,"AZ","iii","16339","S8AZ00072","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Colorado","Jeffrey Peckman","Peckman","1998COPeckman","co-senate-class-iii-1998","Natural Law",4101,"0",0,"CO","iii","16978","S8CO00149","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"California","H. Joseph Perrin, Sr.","Perrin","1998CAPerrin","ca-senate-class-iii-1998","American Independent",54711,"0",0,"CA","iii","16856","S8CA00192","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Maryland","Ross Z. Pierpont","Pierpont","1998MDPierpont","md-senate-class-iii-1998","Republican",444637,"0",0,"MD","iii","19054","S8MD00179","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"South Carolina","Richard T. Quillian","Quillian","1998SCQuillian","sc-senate-class-iii-1998","Libertarian",16987,"0",0,"SC","iii","809","S6SC00096","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Arizona","Ed Ranger","Ranger","1998AZRanger","az-senate-class-iii-1998","Democrat",275224,"0",0,"AZ","iii","16305","S8AZ00064","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Wisconsin","Robert R. Raymond","Raymond","1998WIRaymond","wi-senate-class-iii-1998","U.S. Taxpayers",7942,"0",0,"WI","iii","26343","S8WI00174","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"California","Brian M. Rees","Rees","1998CARees","ca-senate-class-iii-1998","Natural Law",46570,"0",0,"CA","iii","167","S8CA00226","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Nevada","Harry Reid","Reid","1998NVReid","nv-senate-class-iii-1998","Democrat",208650,"1",1,"NV","iii","53320","S6NV00028","","",NA,NA,NA,0,1,0,0,0,1,1,0,1
1998,"Louisiana","Martin A. Rosenthal","Rosenthal","1998LARosenthal","la-senate-class-iii-1998","Other",2394,"0",0,"LA","iii","18868","S8LA00066","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Wisconsin","Scattering ","Scattering","1998WIScattering","wi-senate-class-iii-1998","",706,"0",0,"WI","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Iowa","Scattering ","Scattering","1998IAScattering","ia-senate-class-iii-1998","",275,"0",0,"IA","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"South Dakota","Ron Schmidt","Schmidt","1998SDSchmidt","sd-senate-class-iii-1998","Republican",95431,"0",0,"SD","iii","25130","S8SD00073","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"New York","Charles E. Schumer","Schumer","1998NYSchumer","ny-senate-class-iii-1998","Democrat",2551065,"0",1,"NY","iii","26976","S8NY00082","","",NA,NA,NA,0,1,0,0,0,0,1,0,0
1998,"Colorado","David S. Segal","Segal","1998COSegal","co-senate-class-iii-1998","Libertarian",14024,"0",0,"CO","iii","16916","S8CO00131","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Alabama","Richard C. Shelby","Shelby","1998ALShelby","al-senate-class-iii-1998","Republican",817973,"1",1,"AL","iii","53266","S6AL00013","","",NA,NA,NA,0,0,0,1,0,0,1,0,1
1998,"Indiana","Rebecca Sink-Burris","Sink-Burris","1998INSink-Burris","in-senate-class-iii-1998","Libertarian",23641,"0",0,"IN","iii","12961","S8IN00080","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Washington","Linda Smith","Smith","1998WASmith","wa-senate-class-iii-1998","Republican",785377,"0",0,"WA","iii","22317","S8WA00079","","",NA,NA,NA,0,1,0,1,0,0,1,0,0
1998,"Pennsylvania","Dean Snyder","Snyder","1998PASnyder","pa-senate-class-iii-1998","Constitution",68377,"0",0,"PA","iii","23989","S8PA00148","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Alaska","Joseph A. Joe Sonneman","Sonneman","1998AKSonneman","ak-senate-class-iii-1998","Democrat",43743,"0",0,"AK","iii","15859","S8AK00033","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Pennsylvania","Arlen Specter","Specter","1998PASpecter","pa-senate-class-iii-1998","Republican",1814180,"1",1,"PA","iii","53340","S6PA00100","","",NA,NA,NA,0,0,0,0,1,0,0,0,1
1998,"Illinois","Raymond W. Stalker","Stalker","1998ILStalker","il-senate-class-iii-1998","U.S. Taxpayers",280,"0",0,"IL","iii","18163","S8IL00140","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Alabama","Clayton Suddith","Suddith","1998ALSuddith","al-senate-class-iii-1998","Democrat",474568,"0",0,"AL","iii","16009","S8AL00274","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Colorado","Kevin Swanson","Swanson","1998COSwanson","co-senate-class-iii-1998","American Constitution",9775,"0",0,"CO","iii","22467","S8CO00123","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Colorado","Gary Swing","Swing","1998COSwing","co-senate-class-iii-1998","U.S. Pacifist",1981,"0",0,"CO","iii",NA,"S8CO00099","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Illinois","Don A. Torgersen","Torgersen","1998ILTorgersen","il-senate-class-iii-1998","Reform",74704,"0",0,"IL","iii","18267","S8IL00124","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Iowa","Margaret Trowe","Trowe","1998IATrowe","ia-senate-class-iii-1998","Socialist Workers",2542,"0",0,"IA","iii","17958","#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Vermont","Fred H. Tuttle","Tuttle","1998VTTuttle","vt-senate-class-iii-1998","Republican",48051,"0",0,"VT","iii","25892","S8VT00067","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Ohio","George V. Voinovich","Voinovich","1998OHVoinovich","oh-senate-class-iii-1998","Republican",1922087,"0",1,"OH","iii","21745","S8OH00011","","",NA,NA,NA,0,1,1,0,0,1,0,0,0
1998,"Louisiana","Darryl Paul Ward","Ward","1998LAWard","la-senate-class-iii-1998","Republican",7964,"0",0,"LA","iii",NA,"S6LA00292","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Nevada","Michael E. Williams","Williams","1998NVWilliams","nv-senate-class-iii-1998","Natural Law",2749,"0",0,"NV","iii","13803","S8NV00107","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Alabama","Write-in ","Write-in","1998ALWrite-in","al-senate-class-iii-1998","",864,"0",0,"AL","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Alaska","Write-in ","Write-in","1998AKWrite-in","ak-senate-class-iii-1998","",665,"0",0,"AK","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Vermont","Write-in ","Write-in","1998VTWrite-in","vt-senate-class-iii-1998","",629,"0",0,"VT","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"South Carolina","Write-in ","Write-in","1998SCWrite-in","sc-senate-class-iii-1998","",457,"0",0,"SC","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Ohio","Write-in ","Write-in","1998OHWrite-in","oh-senate-class-iii-1998","",210,"0",0,"OH","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Arizona","Write-in ","Write-in","1998AZWrite-in","az-senate-class-iii-1998","",187,"0",0,"AZ","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Utah","Write-in ","Write-in","1998UTWrite-in","ut-senate-class-iii-1998","",12,"0",0,"UT","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Oregon","Ron Wyden","Wyden","1998ORWyden","or-senate-class-iii-1998","Democrat",682425,"1",1,"OR","iii","27036","S6OR00110","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
1998,"Oklahoma","Argus W. Yandell, Jr.","Yandell","1998OKYandell","ok-senate-class-iii-1998","Independent",4617,"0",0,"OK","iii","23519","S8OK00217","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Hawaii","Crystal Young","Young","1998HIYoung","hi-senate-class-iii-1998","Republican",70964,"0",0,"HI","iii","17726","S8HI00145","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Arizona","John C. Zajac","Zajac","1998AZZajac","az-senate-class-iii-1998","Libertarian",23004,"0",0,"AZ","iii","624","S8AZ00080","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1998,"Pennsylvania","Scattered","","1998PA","pa-senate-class-iii-1998","",273,"0",0,"PA","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Virginia","John Warner ","Warner1","1996VAWarner1","va-senate-class-ii-1996","Republican",1235744,"1",1,"VA","ii","53356","S8VA00107","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
1996,"Virginia","Mark Warner ","Warner2","1996VAWarner2","va-senate-class-ii-1996","Democrat",1115982,"0",0,"VA","ii","535","S6VA00093","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Virginia","Write-in ","Write-in","1996VAWrite-in","va-senate-class-ii-1996","",2989,"0",0,"VA","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Idaho","Mary J. Charbonneau ","Charbonneau","1996IDCharbonneau","id-senate-class-ii-1996","Independent",10137,"0",0,"ID","ii","437","S6ID00062","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Idaho","Larry E. Craig ","Craig","1996IDCraig","id-senate-class-ii-1996","Republican",283532,"1",1,"ID","ii","53288","S0ID00057","","",NA,NA,NA,0,0,0,1,0,0,1,0,1
1996,"Idaho","Walt Minnick ","Minnick","1996IDMinnick","id-senate-class-ii-1996","Democrat",198422,"0",0,"ID","ii","436","S6ID00054","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Idaho","Susan Vegors ","Vegors","1996IDVegors","id-senate-class-ii-1996","Natural Law",5142,"0",0,"ID","ii","1031","S6ID00070","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Colorado","Wayne Allard ","Allard","1996COAllard","co-senate-class-ii-1996","Republican",750325,"0",1,"CO","ii","26783","S6CO00168","","",NA,NA,NA,0,0,0,1,0,0,1,0,0
1996,"South Carolina","Peter J. Ashy ","Ashy","1996SCAshy","sc-senate-class-ii-1996","Reform",9740,"0",0,"SC","ii","1005","S6SC00120","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Iowa","Sue Atkinson ","Atkinson","1996IAAtkinson","ia-senate-class-ii-1996","Nominated by Petition",9768,"0",0,"IA","ii","848","S2IA00065","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Jersey","Steven J. Baeli ","Baeli","1996NJBaeli","nj-senate-class-ii-1996","Independent",7749,"0",0,"NJ","ii","498","S6NJ00206","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Minnesota","Dean Barkley ","Barkley","1996MNBarkley","mn-senate-class-ii-1996","Reform",152333,"0",0,"MN","ii","1289","S4MN00262","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Montana","Max Baucus ","Baucus","1996MTBaucus","mt-senate-class-ii-1996","Democrat",201935,"1",1,"MT","ii","53315","S8MT00010","","",NA,NA,NA,0,1,0,0,0,0,1,0,1
1996,"Alabama","Roger Bedford ","Bedford","1996ALBedford","al-senate-class-ii-1996","Democrat",671651,"0",0,"AL","ii","5592","S6AL00138","","",NA,NA,NA,0,0,0,1,0,0,0,0,0
1996,"Kentucky","Steve Beshear ","Beshear","1996KYBeshear","ky-senate-class-ii-1996","Democrat",560012,"0",0,"KY","ii","272","S6KY00047","","",NA,NA,NA,0,1,0,0,1,1,0,0,0
1996,"Delaware","Joe Biden ","Biden","1996DEBiden","de-senate-class-ii-1996","Democrat",165465,"1",1,"DE","ii","53279","S8DE00012","","",NA,NA,NA,1,0,0,0,0,0,0,0,1
1996,"Texas","Michael Bird ","Bird","1996TXBird","tx-senate-class-ii-1996","Libertarian",51516,"0",0,"TX","ii","15387","S6TX00156","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Hampshire","Ken Blevens ","Blevens","1996NHBlevens","nh-senate-class-ii-1996","Libertarian",22265,"0",0,"NH","ii","615","S2NH00157","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Oklahoma","James Boren ","Boren","1996OKBoren","ok-senate-class-ii-1996","Democrat",474162,"0",0,"OK","ii","678","S6OK00039","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Minnesota","Rudy Boschwitz ","Boschwitz","1996MNBoschwitz","mn-senate-class-ii-1996","Republican",901282,"0",0,"MN","ii","752","S8MN00024","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Maine","Joseph E. Brennan ","Brennan","1996MEBrennan","me-senate-class-ii-1996","Democrat",266226,"0",0,"ME","ii","378","S6ME00175","","",NA,NA,NA,0,1,0,1,1,0,1,0,0
1996,"Kansas","Sam Brownback ","Brownback","1996KSBrownback","ks-senate-class-iii-1996","Republican",574021,"0",1,"KS","ii","21952","S6KS00122","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
1996,"Oregon","Tom Bruggere ","Bruggere","1996ORBruggere","or-senate-class-ii-1996","Democrat",624370,"0",0,"OR","ii","424","S6OR00300","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Arkansas","Winston Bryant ","Bryant","1996ARBryant","ar-senate-class-ii-1996","Democrat",400241,"0",0,"AR","ii","435","S6AR00033","","",NA,NA,NA,0,0,0,0,1,1,0,0,0
1996,"West Virginia","Betty Burkes ","Burkes","1996WVBurkes","wv-senate-class-ii-1996","Republican",139088,"0",0,"WV","ii",NA,"S6WV00055","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Mexico","Bruce M. Bush ","Bush","1996NMBush","nm-senate-class-ii-1996","Libertarian",6064,"0",0,"NM","ii","666","S6NM00147","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Minnesota","Roy Ezra Carlton ","Carlton","1996MNCarlton","mn-senate-class-ii-1996","Libertarian",5428,"0",0,"MN","ii","953","S6MN00242","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Georgia","John Gregory Cashin ","Cashin","1996GACashin","ga-senate-class-ii-1996","Libertarian",81262,"0",0,"GA","ii","813","S6GA00168","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Jersey","Mary Jo Christian ","Christian","1996NJChristian","nj-senate-class-ii-1996","Independent",23949,"0",0,"NJ","ii","22488","S6NJ00198","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Maine","William P. Clarke ","Clarke","1996MEClarke","me-senate-class-ii-1996","U.S. Taxpayers",18618,"0",0,"ME","ii","754","S6ME00217","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Delaware","Raymond J. Clatworthy ","Clatworthy","1996DEClatworthy","de-senate-class-ii-1996","Republican",105088,"0",0,"DE","ii","736","S6DE00073","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Georgia","Max Cleland ","Cleland","1996GACleland","ga-senate-class-ii-1996","Democrat",1103993,"0",1,"GA","ii","554","S6GA00127","","",NA,NA,NA,0,0,0,1,1,0,0,0,0
1996,"South Carolina","Elliot Close ","Close","1996SCClose","sc-senate-class-ii-1996","Democrat",510951,"0",0,"SC","ii","502","S6SC00088","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Mississippi","Thad Cochran ","Cochran","1996MSCochran","ms-senate-class-ii-1996","Republican",624154,"1",1,"MS","ii","53312","S8MS00055","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
1996,"Maine","Susan M. Collins ","Collins","1996MECollins","me-senate-class-ii-1996","Republican",298422,"0",1,"ME","ii","379","S6ME00159","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Illinois","James E. Davis ","Davis","1996ILDavis","il-senate-class-ii-1996","Natural Law",13838,"0",0,"IL","ii","798","S6IL00276","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Minnesota","Tim Davis ","Davis","1996MNDavis","mn-senate-class-ii-1996","Grassroots",14139,"0",0,"MN","ii","951","S6MN00234","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Kansas","Jill Docking ","Docking","1996KSDocking","ks-senate-class-iii-1996","Democrat",461344,"0",0,"KS","ii","539","S6KS00130","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Mexico","Pete Domenici ","Domenici","1996NMDomenici","nm-senate-class-ii-1996","Republican",357171,"1",1,"NM","ii","53325","S8NM00010","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
1996,"Illinois","Dick Durbin ","Durbin","1996ILDurbin","il-senate-class-ii-1996","Democrat",2384028,"0",1,"IL","ii","26847","S6IL00151","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
1996,"Wyoming","Mike Enzi ","Enzi","1996WYEnzi","wy-senate-class-ii-1996","Republican",114116,"0",1,"WY","ii","558","S6WY00126","","",NA,NA,NA,0,1,1,1,0,0,0,0,0
1996,"South Carolina","Annette C. Estes ","Estes","1996SCEstes","sc-senate-class-ii-1996","Natural Law",7693,"0",0,"SC","ii","15263","S6SC00112","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Minnesota","Thomas A. Fiske ","Fiske","1996MNFiske","mn-senate-class-ii-1996","Socialist Workers",1554,"0",0,"MN","ii","2097","S6MN00259","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Massachusetts","Susan Gallagher ","Gallagher","1996MAGallagher","ma-senate-class-ii-1996","Conservative",70013,"0",0,"MA","ii","734","S6MA00163","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"North Carolina","Harvey Gantt ","Gantt","1996NCGantt","nc-senate-class-ii-1996","Democrat",1173875,"0",0,"NC","ii","145","S0NC00111","","",NA,NA,NA,1,0,1,0,0,0,0,0,0
1996,"Tennessee","Bruce Gold ","Gold","1996TNGold","tn-senate-class-ii-1996","Independent",5865,"0",0,"TN","ii","15317","S6TN00182","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Tennessee","Houston Gordon ","Gordon","1996TNGordon","tn-senate-class-ii-1996","Democrat",654937,"0",0,"TN","ii","602","S6TN00158","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Texas","Phil Gramm ","Gramm","1996TXGramm","tx-senate-class-ii-1996","Republican",3027680,"1",1,"TX","ii","53350","S6TX00040","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
1996,"Iowa","Fred Gratzon ","Gratzon","1996IAGratzon","ia-senate-class-ii-1996","Nominated by Petition",4248,"0",0,"IA","ii","850","S6IA00090","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"New Mexico","Abraham Guttman ","Guttman","1996NMGuttman","nm-senate-class-ii-1996","Green",24230,"0",0,"NM","ii",NA,"S6NM00121","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Nebraska","Chuck Hagel ","Hagel","1996NEHagel","ne-senate-class-ii-1996","Republican",379933,"0",1,"NE","ii","231","S6NE00087","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Minnesota","Howard B. Hanson","Hanson","1996MNHanson","mn-senate-class-ii-1996","Resource",4382,"0",0,"MN","ii","2094","S6MN00200","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
1996,"Iowa","Tom Harkin ","Harkin","1996IAHarkin","ia-senate-class-ii-1996","Democrat",634166,"1",1,"IA","ii","53294","S4IA00020","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
1996,"Montana","Stephen Heaton ","Heaton","1996MTHeaton","mt-senate-class-ii-1996","Natural Law",4168,"0",0,"MT","ii","406","S6MT00121","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
