cycle,id,states.abbrev,start_date,end_date,sample_size,pollsters.name,population,nationwide,tracking,partisan,date_added
1998,26252,IL,6/9/98,7/3/98,456,U. Illinois,lv,0,,,9/17/12
1998,26196,CA,6/29/98,7/2/98,800,Moore Information,lv,0,,r,9/17/12
1998,26263,CA,6/26/98,6/30/98,800,Voter Consumer Research,lv,0,,r,9/17/12
1998,26228,NH,6/26/98,6/28/98,489,RKM Research,rv,0,,,9/17/12
1998,26121,GA,6/20/98,6/23/98,807,Mason-Dixon,lv,0,,,9/17/12
1998,26092,MO,6/17/98,6/22/98,809,Market Strategies,rv,0,,r,9/17/12
1998,26211,CT,6/16/98,6/22/98,1088,Quinnipiac,rv,0,,,9/17/12
1998,26007,NH,6/12/98,6/22/98,800,American Research Group,rv,0,,,9/17/12
1998,26289,NY,6/14/98,6/17/98,707,Zogby (telephone),lv,0,,,9/17/12
1998,26165,NY,6/15/98,6/16/98,801,Mason-Dixon,lv,0,,,9/17/12
1998,26230,IA,6/14/98,6/16/98,800,Selzer,lv,0,,,9/17/12
1998,26053,AR,6/13/98,6/16/98,500,Hickman/Brown,lv,0,,d,9/17/12
1998,26220,NY,6/9/98,6/15/98,811,Quinnipiac,rv,0,,,9/17/12
1998,26188,OH,6/8/98,6/13/98,879,Mellman,lv,0,,d,9/17/12
1998,26160,NV,6/8/98,6/10/98,808,Mason-Dixon,lv,0,,,9/17/12
1998,26021,MO,6/3/98,6/4/98,805,Cooper & Secrest,lv,0,,d,9/17/12
1998,26059,KY,6/2/98,6/4/98,317,Hickman/Brown,lv,0,,d,9/17/12
1998,26058,KY,6/2/98,6/4/98,500,Hickman/Brown,rv,0,,d,9/17/12
1998,26100,AR,6/1/98,6/3/98,805,Mason-Dixon,lv,0,,,9/17/12
1998,26178,SC,6/1/98,6/3/98,811,Mason-Dixon,lv,0,,,9/17/12
1998,26044,FL,5/9/98,5/28/98,608,Florida Voter,rv,0,,,9/17/12
1998,26258,OH,5/13/98,5/27/98,560,U. of Cincinnati/Ohio Poll,rv,0,,,9/17/12
1998,26065,OH,5/15/98,5/21/98,750,Kitchens,lv,0,,d,9/17/12
1998,26144,KY,5/18/98,5/19/98,817,Mason-Dixon,lv,0,,,9/17/12
1998,26247,CT,5/5/98,5/17/98,500,U. of Conn.,a,0,,,9/17/12
1998,26290,NY,5/11/98,5/13/98,706,Zogby (telephone),lv,0,,,9/17/12
1998,26174,PA,5/11/98,5/13/98,802,Mason-Dixon,lv,0,,,9/17/12
1998,26101,AR,5/11/98,5/12/98,814,Mason-Dixon,lv,0,,,9/17/12
1998,26028,NV,5/5/98,5/11/98,600,Fairbank Maslin,rv,0,,d,9/17/12
1998,26137,IN,4/27/98,4/29/98,813,Mason-Dixon,lv,0,,,9/17/12
1998,26170,OH,4/26/98,4/28/98,808,Mason-Dixon,lv,0,,,9/17/12
1998,26153,NC,4/24/98,4/27/98,825,Mason-Dixon,lv,0,,,9/17/12
1998,26036,CA,4/20/98,4/27/98,649,Field Poll,lv,0,,,9/17/12
1998,26052,OH,4/17/98,4/24/98,685,Harris (telephone),lv,0,,,9/17/12
1998,26291,NY,4/19/98,4/23/98,707,Zogby (telephone),lv,0,,,9/17/12
1998,26200,OH,4/12/98,4/23/98,830,Ohio State U.,a,0,,,9/17/12
1998,26253,OH,4/6/98,4/23/98,800,U. of Akron,rv,0,,,9/17/12
1998,26102,AR,4/19/98,4/21/98,811,Mason-Dixon,lv,0,,,9/17/12
1998,26080,NY,4/16/98,4/21/98,744,Marist,rv,0,,,9/17/12
1998,26117,FL,4/16/98,4/18/98,813,Mason-Dixon,lv,0,,,9/17/12
1998,26145,KY,4/13/98,4/15/98,828,Mason-Dixon,lv,0,,,9/17/12
1998,26071,CA,4/4/98,4/9/98,1105,Los Angeles Times,rv,0,,,9/17/12
1998,26138,IN,4/6/98,4/8/98,825,Mason-Dixon,lv,0,,,9/17/12
1998,26010,SC,3/30/98,3/31/98,500,"Ayres, McHenry & Associates",rv,0,,r,9/17/12
1998,26154,NC,3/27/98,3/30/98,805,Mason-Dixon,lv,0,,,9/17/12
1998,26212,CT,3/24/98,3/30/98,1014,Quinnipiac,rv,0,,,9/17/12
1998,26090,IL,3/25/98,3/29/98,800,Market Strategies,rv,0,,r,9/17/12
1998,26221,NY,3/17/98,3/23/98,1183,Quinnipiac,rv,0,,,9/17/12
1998,26236,NY,3/21/98,3/22/98,473,Suffolk,rv,0,,,9/17/12
1998,26206,WI,3/21/98,3/22/98,400,Public Opinion Strategies,rv,0,,r,9/17/12
1998,26045,FL,3/7/98,3/22/98,608,Florida Voter,rv,0,,,9/17/12
1998,26292,NY,3/18/98,3/20/98,704,Zogby (telephone),lv,0,,,9/17/12
1998,26267,KS,3/16/98,3/19/98,600,Wirthlin Worldwide,lv,0,,r,9/17/12
1998,26234,WI,2/24/98,3/17/98,400,St. Norbert,a,0,,,9/17/12
1998,26231,LA,3/11/98,3/16/98,600,SMOR,rv,0,,,9/17/12
1998,26037,CA,3/5/98,3/15/98,727,Field Poll,lv,0,,,9/17/12
1998,26040,NV,3/13/98,3/13/98,800,Fingerhut/Granados Opinion Research,lv,0,,d,9/17/12
1998,26130,IL,3/8/98,3/10/98,831,Mason-Dixon,lv,0,,,9/17/12
1998,26124,IA,3/6/98,3/8/98,823,Mason-Dixon,lv,0,,,9/17/12
1998,26192,PA,2/5/98,3/8/98,564,Millersville U.,rv,0,,,9/17/12
1998,26076,NY,2/20/98,2/27/98,708,Manhattanville College,rv,0,,,9/17/12
1998,26222,NY,2/17/98,2/23/98,1326,Quinnipiac,rv,0,,,9/17/12
1998,26107,CA,2/19/98,2/21/98,831,Mason-Dixon,lv,0,,,9/17/12
1998,26161,NV,2/19/98,2/21/98,804,Mason-Dixon,lv,0,,,9/17/12
1998,26081,NY,2/16/98,2/17/98,711,Marist,rv,0,,,9/17/12
2000,25803,VA,2/14/98,2/16/98,625,Mason-Dixon,lv,0,,,9/17/12
1998,26213,CT,2/10/98,2/16/98,1303,Quinnipiac,rv,0,,,9/17/12
1998,26166,NY,2/13/98,2/15/98,807,Mason-Dixon,lv,0,,,9/17/12
1998,26031,WA,2/8/98,2/10/98,700,Fairbank Maslin,lv,0,,d,9/17/12
1998,26131,IL,2/6/98,2/8/98,804,Mason-Dixon,lv,0,,,9/17/12
1998,26195,WI,2/4/98,2/4/98,497,Milwaukee Journal-Sentinel,lv,0,,,9/17/12
1998,26259,OH,1/20/98,2/3/98,605,U. of Cincinnati/Ohio Poll,rv,0,,,9/17/12
1998,26038,CA,1/29/98,2/2/98,729,Field Poll,rv,0,,,9/17/12
1998,26020,OH,1/7/98,1/29/98,805,Columbus Dispatch,a,0,,,9/17/12
1998,26093,NV,1/19/98,1/22/98,505,Market Strategies,rv,0,,r,9/17/12
1998,26046,FL,1/14/98,1/16/98,0,Florida Voter,rv,0,,,9/17/12
1998,26293,NY,1/13/98,1/15/98,708,Zogby (telephone),lv,0,,,9/17/12
1998,26024,CT,1/10/98,1/12/98,509,Dresner Wickers Associates,lv,0,,,9/17/12
1998,26185,WI,12/18/97,12/20/97,807,Mason-Dixon,lv,0,,,9/17/12
1998,26171,OH,12/17/97,12/19/97,841,Mason-Dixon,lv,0,,,9/17/12
1998,26029,NV,12/14/97,12/16/97,600,Fairbank Maslin,rv,0,,d,9/17/12
1998,26146,LA,12/11/97,12/12/97,817,Mason-Dixon,rv,0,,,9/17/12
1998,26179,SC,12/9/97,12/11/97,820,Mason-Dixon,lv,0,,,9/17/12
1998,26232,LA,12/4/97,12/8/97,600,SMOR,rv,0,,,9/17/12
1998,26248,CT,12/2/97,12/8/97,500,U. of Conn.,a,0,,,9/17/12
1998,26039,CA,11/12/97,11/23/97,696,Field Poll,rv,0,,,9/17/12
1998,26047,FL,11/8/97,11/22/97,604,Florida Voter,rv,0,,,9/17/12
1998,26201,MO,11/16/97,11/18/97,800,OnTarget Marketing,rv,0,,r,9/17/12
1998,26214,CT,11/11/97,11/17/97,1120,Quinnipiac,rv,0,,,9/17/12
1998,26094,NV,11/14/97,11/16/97,505,Market Strategies,rv,0,,r,9/17/12
1998,26294,NY,11/14/97,11/16/97,700,Zogby (telephone),lv,0,,,9/17/12
1998,26260,OH,10/22/97,11/3/97,652,U. of Cincinnati/Ohio Poll,rv,0,,,9/17/12
1998,26091,IL,10/14/97,10/16/97,800,Market Strategies,rv,0,,r,9/17/12
1998,26048,FL,9/14/97,9/16/97,0,Florida Voter,rv,0,,,9/17/12
1998,26270,WI,7/14/97,7/16/97,1000,WPRI,a,0,,,9/17/12
1998,26049,FL,7/14/97,7/16/97,0,Florida Voter,rv,0,,,9/17/12
1996,26351,MA,11/2/96,11/3/96,400,KRC/Communications Research,lv,0,,,9/17/12
1996,26519,NJ,11/1/96,11/3/96,600,Zogby (telephone),lv,0,,,9/17/12
1996,26299,NJ,10/31/96,11/2/96,730,Asbury Park Press,lv,0,,,9/17/12
1996,26471,IA,10/27/96,11/2/96,1032,Selzer,lv,0,,,9/17/12
1996,26442,NE,10/30/96,11/1/96,457,Omaha World-Herald,lv,0,,,9/17/12
1996,26438,NJ,10/29/96,11/1/96,559,Newark Star-Ledger,lv,0,,,9/17/12
1996,26479,MN,10/29/96,11/1/96,1007,Star Tribune,a,0,,,9/17/12
1996,26475,AL,10/27/96,11/1/96,448,SMOR,lv,0,,,9/17/12
1996,26520,NJ,10/29/96,10/31/96,631,Zogby (telephone),lv,0,,,9/17/12
1996,26483,CO,10/29/96,10/31/96,300,Talmey-Drake,lv,0,,,9/17/12
1996,26311,AL,10/29/96,10/31/96,600,Capital Survey,lv,0,,,9/17/12
1996,26493,KS,10/28/96,10/31/96,1000,Topeka Capital-Journal,lv,0,,,9/17/12
1996,26497,AL,10/28/96,10/31/96,407,U. South Alabama,lv,0,,,9/17/12
1996,26391,LA,10/29/96,10/30/96,811,Mason-Dixon,lv,0,,,9/17/12
1996,26468,CO,10/29/96,10/30/96,600,Rocky Mountain News,lv,0,,,9/17/12
1996,26377,GA,10/29/96,10/30/96,809,Mason-Dixon,lv,0,,,9/17/12
1996,26406,NH,10/29/96,10/30/96,630,Mason-Dixon,lv,0,,,9/17/12
1996,26318,OR,10/29/96,10/30/96,601,Davis & Hibbitts,lv,0,,,9/17/12
1996,26370,CO,10/29/96,10/30/96,809,Mason-Dixon,lv,0,,,9/17/12
1996,26394,ME,10/28/96,10/30/96,630,Mason-Dixon,lv,0,,,9/17/12
1996,26521,NJ,10/28/96,10/30/96,625,Zogby (telephone),lv,0,,,9/17/12
1996,26518,LA,10/28/96,10/30/96,700,WWL-TV,rv,0,,,9/17/12
1996,26301,GA,10/26/96,10/30/96,925,Atlanta Journal Constitution,lv,0,,,9/17/12
1996,26366,AL,10/28/96,10/29/96,806,Mason-Dixon,lv,0,,,9/17/12
1996,26352,MA,10/28/96,10/29/96,400,KRC/Communications Research,lv,0,,,9/17/12
1996,8172,NC,10/28/96,10/29/96,808,Mason-Dixon,lv,0,,,11/11/11
1996,8196,AR,10/27/96,10/29/96,808,Mason-Dixon,lv,0,,,11/11/11
1996,26522,NJ,10/27/96,10/29/96,625,Zogby (telephone),lv,0,,,9/17/12
1996,26484,CO,10/27/96,10/29/96,300,Talmey-Drake,lv,0,,,9/17/12
1996,26382,IA,10/27/96,10/29/96,818,Mason-Dixon,lv,0,,,9/17/12
1996,26413,OR,10/27/96,10/29/96,847,Mason-Dixon,lv,0,,,9/17/12
1996,26330,AR,10/26/96,10/29/96,818,Flake-Wilkerson Market Insights,lv,0,,,9/17/12
1996,26470,LA,10/24/96,10/29/96,573,SE Louisiana U.,rv,0,,,9/17/12
1996,26389,KS,10/27/96,10/28/96,812,Mason-Dixon,lv,0,,,9/17/12
1996,8210,MN,10/26/96,10/28/96,826,Mason-Dixon,lv,0,,,11/11/11
1996,26386,IL,10/26/96,10/28/96,931,Mason-Dixon,lv,0,,,9/17/12
1996,26445,GA,10/16/96,10/28/96,594,Omni Research Group,lv,0,,,9/17/12
1996,26477,LA,10/26/96,10/27/96,700,SMOR,rv,0,,,9/17/12
1996,26383,ID,10/26/96,10/27/96,813,Mason-Dixon,lv,0,,,9/17/12
1996,26364,IL,10/25/96,10/27/96,900,Market Shares,rv,0,,,9/17/12
1996,26523,NJ,10/25/96,10/27/96,625,Zogby (telephone),lv,0,,,9/17/12
1996,26319,MI,10/24/96,10/27/96,600,Detroit News,lv,0,,,9/17/12
1996,26524,NJ,10/24/96,10/26/96,625,Zogby (telephone),lv,0,,,9/17/12
1996,26315,KS,10/24/96,10/26/96,500,Cole Hargrave,rv,0,,r,9/17/12
1996,26353,MA,10/22/96,10/26/96,800,KRC/Communications Research,lv,0,,,9/17/12
1996,26443,NE,10/23/96,10/25/96,750,Omaha World-Herald,lv,0,,,9/17/12
1996,26312,AL,10/22/96,10/25/96,604,Capital Survey,rv,0,,,9/17/12
1996,26360,WY,10/23/96,10/24/96,500,Lake Research Partners,lv,0,,d,9/17/12
1996,26503,MA,10/23/96,10/24/96,403,U. New Hampshire,lv,0,,,9/17/12
1996,26322,MI,10/22/96,10/24/96,600,EPIC/MRA,lv,0,,,9/17/12
1996,8268,TN,10/22/96,10/23/96,812,Mason-Dixon,lv,0,,,11/11/11
1996,26323,MI,10/21/96,10/23/96,600,EPIC/MRA,lv,0,,,9/17/12
1996,26485,CO,10/20/96,10/23/96,300,Talmey-Drake,lv,0,,,9/17/12
1996,26492,WY,10/17/96,10/23/96,500,Tarrance,lv,0,,r,9/17/12
1996,8280,AL,10/21/96,10/22/96,814,Mason-Dixon,lv,0,,,11/11/11
1996,26408,NJ,10/21/96,10/22/96,811,Mason-Dixon,lv,0,,,9/17/12
1996,26486,CO,10/19/96,10/22/96,300,Talmey-Drake,lv,0,,,9/17/12
1996,26437,LA,10/21/96,10/21/96,305,Multi-Quest International,lv,0,,,9/17/12
1996,26452,IA,10/20/96,10/21/96,700,Personal Marketing Research,lv,0,,,9/17/12
1996,26432,NJ,10/18/96,10/21/96,595,Millersville U.,lv,0,,,9/17/12
1996,26402,MT,10/18/96,10/21/96,801,Mason-Dixon,lv,0,,,9/17/12
1996,26458,NJ,10/17/96,10/21/96,911,Quinnipiac,rv,0,,,9/17/12
1996,26496,IL,10/17/96,10/20/96,409,U. Missouri,lv,0,,,9/17/12
1996,26509,NH,10/16/96,10/20/96,519,U. New Hampshire,lv,0,,,9/17/12
1996,26363,ME,10/15/96,10/20/96,400,Market Decisions,lv,0,,,9/17/12
1996,26439,NJ,10/10/96,10/20/96,810,Newark Star-Ledger,rv,0,,,9/17/12
1996,26395,ME,10/18/96,10/19/96,626,Mason-Dixon,lv,0,,,9/17/12
1996,26498,AL,10/14/96,10/16/96,402,U. South Alabama,lv,0,,,9/17/12
1996,8325,NE,10/14/96,10/16/96,800,Mason-Dixon,lv,0,,,11/11/11
1996,26313,NC,10/13/96,10/16/96,802,CBS News,rv,0,,,9/17/12
1996,26463,IL,10/11/96,10/16/96,910,Richard Day Research,lv,0,,,9/17/12
1996,26504,MA,10/15/96,10/15/96,349,U. New Hampshire,lv,0,,,9/17/12
1996,26354,MA,10/15/96,10/15/96,400,KRC/Communications Research,lv,0,,,9/17/12
1996,8328,AR,10/14/96,10/15/96,829,Mason-Dixon,lv,0,,,11/11/11
1996,8334,NC,10/13/96,10/15/96,816,Mason-Dixon,lv,0,,,11/11/11
1996,8341,IA,10/12/96,10/14/96,806,Mason-Dixon,lv,0,,,11/11/11
1996,26393,MA,10/11/96,10/13/96,634,Mason-Dixon,lv,0,,,9/17/12
1996,26461,NC,10/10/96,10/13/96,607,Raleigh News & Observer,lv,0,,,9/17/12
1996,26514,KY,10/8/96,10/13/96,600,Voter Consumer Research,rv,0,,r,9/17/12
1996,26480,MN,10/7/96,10/13/96,900,Star Tribune,lv,0,,,9/17/12
1996,8390,LA,10/5/96,10/13/96,711,U. New Orleans,rv,0,,,11/11/11
1996,26342,VA,10/11/96,10/12/96,605,Garin Hart Yang,lv,0,,d,9/17/12
1996,26300,NJ,10/10/96,10/12/96,625,Asbury Park Press,lv,0,,,9/17/12
1996,26466,MT,10/9/96,10/12/96,420,Rochester Research Group,lv,0,,,9/17/12
1996,26314,SC,10/8/96,10/12/96,822,CBS News,rv,0,,,9/17/12
1996,26333,RI,10/6/96,10/12/96,402,Fleming & Associates,lv,0,,,9/17/12
1996,26338,KY,10/9/96,10/10/96,602,Garin Hart Yang,lv,0,,d,9/17/12
1996,26384,ID,10/8/96,10/10/96,834,Mason-Dixon,lv,0,,,9/17/12
1996,26464,VA,10/3/96,10/10/96,488,Richmond Times-Dispatch,lv,0,,,9/17/12
1996,26365,IL,10/7/96,10/9/96,900,Market Shares,lv,0,,,9/17/12
1996,26387,IL,10/6/96,10/9/96,804,Mason-Dixon,lv,0,,,9/17/12
1996,26512,VA,10/2/96,10/9/96,1011,Virginia Commonwealth U.,lv,0,,,9/17/12
1996,26344,TX,10/7/96,10/8/96,813,Houston Chronicle,lv,0,,,9/17/12
1996,26378,GA,10/6/96,10/8/96,806,Mason-Dixon,lv,0,,,9/17/12
1996,26400,MN,10/6/96,10/7/96,839,Mason-Dixon,lv,0,,,9/17/12
1996,26420,TN,10/5/96,10/7/96,809,Mason-Dixon,lv,0,,,9/17/12
1996,26307,TX,10/6/96,10/6/96,753,Blum & Weprin,lv,0,,,9/17/12
1996,26495,MA,10/1/96,10/6/96,448,U. Mass.,rv,0,,,9/17/12
1996,26478,LA,10/3/96,10/4/96,600,SMOR,rv,0,,,9/17/12
1996,26449,AR,9/30/96,10/4/96,511,Opinion Research Associates,rv,0,,,9/17/12
1996,26357,ID,10/1/96,10/3/96,641,Lake Research Partners,lv,0,,d,9/17/12
1996,8411,MI,10/1/96,10/3/96,600,EPIC/MRA,lv,0,,,11/11/11
1996,26325,KS,10/1/96,10/2/96,500,Fairbank Maslin,lv,0,,d,9/17/12
1996,26425,WY,10/1/96,10/2/96,640,Mason-Dixon,lv,0,,,9/17/12
1996,26302,GA,9/29/96,10/2/96,665,Atlanta Journal Constitution,lv,0,,,9/17/12
1996,26516,KS,9/30/96,10/1/96,403,Wirthlin Worldwide,lv,0,,r,9/17/12
1996,26296,NH,9/27/96,10/1/96,611,American Research Group,lv,0,,,9/17/12
1996,26361,KY,9/26/96,10/1/96,601,Louisville Courier-Journal,lv,0,,,9/17/12
1996,26374,DE,9/28/96,9/30/96,624,Mason-Dixon,lv,0,,,9/17/12
1996,26336,IL,9/26/96,9/28/96,802,Garin Hart Yang,lv,0,,d,9/17/12
1996,26502,WY,9/25/96,9/28/96,0,U. Wyoming,,0,,,9/17/12
1996,26398,MS,9/25/96,9/27/96,823,Mason-Dixon,lv,0,,,9/17/12
1996,8469,NH,9/20/96,9/27/96,472,Becker Institute,lv,0,,,11/11/11
1996,8447,KY,9/24/96,9/25/96,806,Mason-Dixon,lv,0,,,11/11/11
1996,26367,AL,9/23/96,9/25/96,805,Mason-Dixon,lv,0,,,9/17/12
1996,26326,NH,9/23/96,9/25/96,400,Finkelstein and Associates,lv,0,,r,9/17/12
1996,8458,MI,9/22/96,9/24/96,813,Mason-Dixon,lv,0,,,11/11/11
1996,26411,NM,9/22/96,9/24/96,421,Mason-Dixon,lv,0,,,9/17/12
1996,8459,NE,9/22/96,9/24/96,804,Mason-Dixon,lv,0,,,11/11/11
1996,8455,RI,9/22/96,9/24/96,400,Providence Journal,lv,0,,,11/11/11
1996,26459,NJ,9/18/96,9/24/96,731,Quinnipiac,rv,0,,,9/17/12
1996,26426,IL,9/22/96,9/23/96,500,McLaughlin,lv,0,,r,9/17/12
1996,8464,KS,9/21/96,9/23/96,838,Mason-Dixon,lv,0,,,11/11/11
1996,8465,SC,9/21/96,9/23/96,826,Mason-Dixon,lv,0,,,11/11/11
1996,26403,MT,9/20/96,9/23/96,807,Mason-Dixon,lv,0,,,9/17/12
1996,8487,OR,9/16/96,9/22/96,601,Davis & Hibbitts,lv,0,,,11/11/11
1996,26371,CO,9/19/96,9/21/96,800,Mason-Dixon,lv,0,,,9/17/12
1996,26396,ME,9/18/96,9/19/96,620,Mason-Dixon,lv,0,,,9/17/12
1996,26324,MI,9/17/96,9/19/96,600,EPIC/MRA,lv,0,,,9/17/12
1996,26392,LA,9/17/96,9/19/96,804,Mason-Dixon,lv,0,,,9/17/12
1996,26308,RI,9/16/96,9/19/96,405,Brown U.,rv,0,,,9/17/12
1996,26409,NJ,9/17/96,9/18/96,806,Mason-Dixon,lv,0,,,9/17/12
1996,26414,OR,9/16/96,9/18/96,807,Mason-Dixon,lv,0,,,9/17/12
1996,26472,IA,9/14/96,9/18/96,807,Selzer,lv,0,,,9/17/12
1996,26487,AR,9/15/96,9/16/96,500,Tarrance,lv,0,,r,9/17/12
1996,26320,MI,9/14/96,9/16/96,0,Detroit News,,0,,,9/17/12
1996,8496,VA,9/14/96,9/16/96,809,Mason-Dixon,lv,0,,,11/11/11
1996,26375,DE,9/13/96,9/15/96,650,Mason-Dixon,lv,0,,,9/17/12
1996,26379,GA,9/13/96,9/15/96,817,Mason-Dixon,lv,0,,,9/17/12
1996,26316,KS,9/10/96,9/14/96,1234,Cole Hargrave,rv,0,,r,9/17/12
1996,8510,NH,9/11/96,9/12/96,402,U. New Hampshire,lv,0,,,11/11/11
1996,26476,AL,9/7/96,9/12/96,400,SMOR,rv,0,,,9/17/12
1996,26440,NJ,9/5/96,9/12/96,627,Newark Star-Ledger,rv,0,,,9/17/12
1996,26453,IA,9/10/96,9/11/96,700,Personal Marketing Research,lv,0,,,9/17/12
1996,26433,MT,9/10/96,9/11/96,600,Moore Information,lv,0,,r,9/17/12
1996,8517,TN,9/9/96,9/11/96,814,Mason-Dixon,lv,0,,,11/11/11
1996,26450,AR,9/9/96,9/11/96,508,Opinion Research Associates,rv,0,,,9/17/12
1996,26494,KS,9/9/96,9/11/96,500,Topeka Capital-Journal,a,0,,,9/17/12
1996,26331,AR,9/5/96,9/11/96,800,Flake-Wilkerson Market Insights,rv,0,,,9/17/12
1996,26321,MI,9/5/96,9/11/96,500,Detroit News,lv,0,,,9/17/12
1996,26434,OR,9/9/96,9/10/96,650,Moore Information,rv,0,,r,9/17/12
1996,8522,IA,9/8/96,9/10/96,809,Mason-Dixon,lv,0,,,11/11/11
1996,8523,AR,9/8/96,9/10/96,806,Mason-Dixon,lv,0,,,11/11/11
1996,8527,IL,9/7/96,9/9/96,808,Mason-Dixon,lv,0,,,11/11/11
1996,26345,TX,9/6/96,9/8/96,803,Houston Chronicle,lv,0,,,9/17/12
1996,26481,MN,9/3/96,9/8/96,701,Star Tribune,lv,0,,,9/17/12
1996,26298,AL,9/3/96,9/8/96,800,Anzalone,lv,0,,d,9/17/12
1996,26385,ID,9/5/96,9/7/96,809,Mason-Dixon,lv,0,,,9/17/12
1996,26423,WV,9/4/96,9/6/96,819,Mason-Dixon,lv,0,,,9/17/12
1996,26355,MA,9/4/96,9/5/96,404,KRC/Communications Research,lv,0,,,9/17/12
1996,26499,AL,9/3/96,9/5/96,402,U. South Alabama,a,0,,,9/17/12
1996,26469,CO,9/3/96,9/5/96,473,Rocky Mountain News,rv,0,,,9/17/12
1996,26429,SD,9/3/96,9/5/96,600,Mellman,lv,0,,d,9/17/12
1996,8567,TX,9/2/96,9/5/96,1007,Blum & Weprin,rv,0,,,11/11/11
1996,26407,NH,9/3/96,9/4/96,637,Mason-Dixon,lv,0,,,9/17/12
1996,26401,MN,9/1/96,9/3/96,803,Mason-Dixon,lv,0,,,9/17/12
1996,26304,OR,8/27/96,8/31/96,606,Bardsley & Neidhart,rv,0,,,9/17/12
1996,26295,SD,8/27/96,8/28/96,500,AJF & Associates,lv,0,,r,9/17/12
1996,26491,MN,8/25/96,8/27/96,603,Tarrance,lv,0,,r,9/17/12
1996,26517,KS,8/20/96,8/22/96,601,Wirthlin Worldwide,lv,0,,r,9/17/12
1996,8600,MI,8/20/96,8/22/96,600,EPIC/MRA,lv,0,,,11/11/11
1996,26451,OR,8/5/96,8/19/96,602,Oregon Monitor,rv,0,,,9/17/12
1996,26465,VA,8/12/96,8/17/96,618,Richmond Times-Dispatch,a,0,,,9/17/12
1996,26358,ID,8/11/96,8/13/96,507,Lake Research Partners,lv,0,,d,9/17/12
1996,26505,MA,8/5/96,8/9/96,410,U. New Hampshire,lv,0,,,9/17/12
1996,26456,RI,8/5/96,8/6/96,400,Providence Journal,rv,0,,,9/17/12
1996,26515,KY,8/4/96,8/6/96,600,Voter Consumer Research,rv,0,,r,9/17/12
1996,26372,CO,8/4/96,8/6/96,8005,Mason-Dixon,lv,0,,,9/17/12
1996,26397,ME,8/4/96,8/6/96,612,Mason-Dixon,lv,0,,,9/17/12
1996,26404,NE,8/4/96,8/6/96,817,Mason-Dixon,lv,0,,,9/17/12
1996,26412,OK,8/3/96,8/5/96,808,Mason-Dixon,lv,0,,,9/17/12
1996,26306,NJ,7/24/96,8/5/96,910,Bergen Record,rv,0,,,9/17/12
1996,26417,SC,8/2/96,8/4/96,811,Mason-Dixon,lv,0,,,9/17/12
1996,26376,DE,8/2/96,8/4/96,630,Mason-Dixon,lv,0,,,9/17/12
1996,26416,RI,7/31/96,8/2/96,639,Mason-Dixon,lv,0,,,9/17/12
1996,26488,AR,7/31/96,8/1/96,500,Tarrance,lv,0,,r,9/17/12
1996,26390,KS,7/29/96,7/31/96,834,Mason-Dixon,lv,0,,,9/17/12
1996,26410,NJ,7/28/96,7/30/96,818,Mason-Dixon,lv,0,,,9/17/12
1996,26399,MI,7/28/96,7/30/96,821,Mason-Dixon,lv,0,,,9/17/12
1996,26332,AR,7/25/96,7/30/96,800,Flake-Wilkerson Market Insights,rv,0,,,9/17/12
1996,8661,IL,7/27/96,7/29/96,814,Mason-Dixon,lv,0,,,11/11/11
1996,26380,GA,7/27/96,7/29/96,807,Mason-Dixon,lv,0,,,9/17/12
1996,8670,MI,7/24/96,7/29/96,600,EPIC/MRA,lv,0,,,11/11/11
1996,26421,VA,7/26/96,7/28/96,833,Mason-Dixon,lv,0,,,9/17/12
1996,26419,SD,7/25/96,7/27/96,628,Mason-Dixon,lv,0,,,9/17/12
1996,8671,TN,7/20/96,7/22/96,807,Mason-Dixon,lv,0,,,11/11/11
1996,8692,VA,7/10/96,7/22/96,801,Virginia Commonwealth U.,a,0,,,11/11/11
1996,26446,MA,7/19/96,7/21/96,429,Opinion Dynamics,rv,0,,,9/17/12
1996,8675,NC,7/18/96,7/20/96,812,Mason-Dixon,lv,0,,,11/11/11
1996,8695,NH,7/9/96,7/14/96,907,U. New Hampshire,lv,0,,,11/11/11
1996,26482,MN,7/8/96,7/14/96,1207,Star Tribune,a,0,,,9/17/12
1996,26428,SD,7/11/96,7/13/96,300,McLaughlin,lv,0,,r,9/17/12
1996,26346,TX,7/11/96,7/13/96,817,Houston Chronicle,lv,0,,,9/17/12
1996,26427,IL,6/28/96,7/1/96,500,McLaughlin,lv,0,,r,9/17/12
1996,8703,GA,6/27/96,6/29/96,845,Mason-Dixon,lv,0,,,11/11/11
1996,26435,OR,6/25/96,6/27/96,500,Moore Information,rv,0,,r,9/17/12
1996,8709,KS,6/24/96,6/26/96,827,Mason-Dixon,lv,0,,,11/11/11
1996,26473,IA,6/19/96,6/25/96,640,Selzer,lv,0,,,9/17/12
1996,26489,IA,6/18/96,6/20/96,500,Tarrance,lv,0,,r,9/17/12
1996,26328,NJ,6/19/96,6/19/96,500,Finkelstein and Associates,lv,0,,r,9/17/12
1996,26368,AL,6/18/96,6/19/96,813,Mason-Dixon,lv,0,,,9/17/12
1996,26341,SC,6/18/96,6/19/96,605,Garin Hart Yang,lv,0,,d,9/17/12
1996,26441,NJ,6/13/96,6/19/96,646,Newark Star-Ledger,rv,0,,,9/17/12
